E. coli ATCC11775,P. aeruginosa PAO1,P. aeruginosa PA14,S. aureus ATCC12600,E. coli AIG221,E. coli AIG222,K. pneumoniae ATCC13883,A. baumannii ATCC19606,A. muciniphila ATCC BAA-835,B. fragilis ATCC25285,B. vulgatus ATCC8482,C. aerofaciens ATCC25986,C. scindens ATCC35704,B. thetaiotaomicron ATCC29148,B. thetaiotaomicron Complemmented,B. thetaiotaomicron Mutant,B. uniformis ATCC8492,B. eggerthi ATCC27754,C. spiroforme ATCC29900,P. distasonis ATCC8503,P. copri DSMZ18205,B. ovatus ATCC8483,E. rectale ATCC33656,C. symbiosum,R. obeum,R. torques,S. aureus (ATCC BAA-1556) - MRSA,vancomycin-resistant E. faecalis ATCC700802,vancomycin-resistant E. faecium ATCC700221,E. coli Nissle,Salmonella enterica ATCC 9150 (BEIRES NR-515),Salmonella enterica (BEIRES NR-170),Salmonella enterica ATCC 9150 (BEIRES NR-174),L. monocytogenes ATCC 19111 (BEIRES NR-106)
13.331289,28.97931,34.062202,66.63569,14.716319,10.634973,57.63393,11.187338,7.6735,73.62419,19.880392,17.901821,25.69794,46.812977,86.66529,59.811653,37.02433,32.64132,57.444946,64.35585,41.215168,81.57042,48.085457,184.1936,276.62018,236.04053,68.90412,93.98554,30.431952,278.90112,9.492661,250.71574,168.27855,20.69994
33.385773,26.939142,30.433517,47.545418,23.733822,26.645288,82.47322,23.543787,30.092493,106.22463,19.725199,18.435888,17.920706,90.76309,110.06118,91.734726,62.362957,66.20109,104.83846,84.57995,92.57384,104.200035,68.86056,243.61299,391.87592,350.70804,67.62675,91.386246,11.971285,369.60724,11.766884,383.078,247.85725,23.562983
35.863014,23.60989,28.033289,58.081593,30.435904,29.854694,80.189186,16.424625,2.5895941,90.87348,10.007313,14.551926,20.123621,72.32228,101.17493,73.291855,59.280254,49.30909,33.410805,61.498108,64.13374,101.32636,68.30467,318.95126,455.95126,419.2915,59.67887,77.39401,15.744072,266.98114,15.794891,198.60208,143.29224,32.20933
33.483345,20.922796,25.398874,56.657307,30.441586,27.29887,86.201324,12.528649,10.150217,86.539246,9.609134,14.838191,9.292685,78.20781,99.63651,71.32531,52.643208,67.79537,56.994087,64.88914,64.38599,89.466354,41.429913,260.2015,552.87634,326.0527,63.288036,86.12172,12.558236,970.605,12.331849,372.1679,312.93338,28.63852
45.498817,21.806492,30.43661,46.333717,26.892685,27.110321,99.34682,21.486254,18.206106,118.57709,15.290915,19.879206,11.609495,88.99263,110.29466,96.668724,87.623184,89.856674,102.40791,97.36752,108.59938,105.73035,55.6203,256.00357,462.83163,379.42438,65.39655,88.36204,13.140167,895.4125,9.057431,422.86093,232.08064,19.128223
30.439175,25.003073,33.744488,55.13154,11.341616,15.190813,41.62423,11.940537,15.355611,41.335846,10.34585,18.212383,6.6836042,26.610485,54.53255,40.569107,20.536388,22.168077,29.4269,29.355856,32.63509,41.154255,22.04813,105.13603,246.53252,134.03061,58.232384,80.89662,10.617247,151.99718,7.4694276,98.7455,102.15115,14.949064
26.139801,29.212677,41.650795,80.28289,29.096325,30.439243,74.25476,18.271778,6.9237494,105.29938,31.50639,34.31352,60.304462,81.75507,105.52399,88.15076,83.12318,64.94747,87.64272,83.656525,82.28848,115.61159,108.78416,280.73926,287.44592,327.69647,86.48204,103.80409,29.83749,580.5967,12.44848,373.60394,190.63449,27.740662
36.052967,29.923285,30.441647,56.71587,23.567076,26.864094,72.08243,20.941236,22.074076,111.417885,21.869045,24.762186,24.557909,87.89919,106.35315,90.81073,68.888565,73.06703,106.06319,79.83806,94.15746,109.637085,91.17563,264.12878,421.37616,373.5586,74.39748,93.790276,18.477922,764.17175,11.68787,197.66644,178.15146,23.021788
31.827785,13.153534,20.536686,44.35535,27.09634,28.701822,111.22975,30.445606,4.7346735,98.379654,6.1880903,8.875368,7.2237406,82.07253,106.052635,84.654434,76.93358,71.89724,42.46946,85.82666,80.327896,102.04305,51.206,268.17072,544.10864,336.2232,48.601326,76.56453,8.471961,616.2038,10.5064,358.138,256.50485,23.052717
30.44874,28.137812,43.005836,55.39383,20.200703,19.945858,79.38339,17.855495,9.608622,91.39853,15.74037,31.210236,12.566993,58.518536,80.269684,63.73053,30.507019,39.176476,41.523155,70.17079,64.40947,72.340775,32.491837,119.61836,301.7139,175.80002,61.234154,74.41084,12.663703,718.05994,6.3836627,203.3078,220.61873,14.696297
30.452663,29.921421,30.564062,50.133137,23.501728,23.24554,64.093895,13.262733,20.11297,90.076866,29.40622,26.720905,27.798458,73.268364,91.34021,76.61136,66.68079,54.426117,66.616516,59.468193,73.74643,86.359245,52.525658,198.82178,386.77695,258.75323,63.692036,87.47532,15.646835,831.3841,11.671705,468.91373,216.5518,18.56335
30.45345,15.689296,25.837482,53.46581,24.27016,25.69465,97.99025,38.915775,6.270359,96.00213,10.422917,14.19942,12.311316,72.306175,97.54769,83.86766,72.88258,69.04371,41.394615,83.32409,80.92775,91.91485,54.41227,193.959,417.99203,290.64447,56.35265,81.42826,12.504531,207.97835,9.289216,83.63417,124.62987,20.405094
30.447552,25.452473,32.910255,63.476715,11.617521,16.239616,57.35343,10.547766,7.3111596,62.19179,9.556833,20.98996,10.399625,34.122253,65.903465,45.97775,22.345264,24.346657,33.115013,36.930683,39.01075,55.29773,35.76063,144.94377,304.03247,192.98103,65.69552,89.462616,10.519683,96.06705,6.6409883,50.861244,50.06201,16.09992
42.726517,26.722422,30.454596,51.076782,21.651693,25.0246,76.86448,22.35672,50.73757,87.06779,15.625208,19.000713,6.669734,68.93327,93.49146,77.36469,42.674206,49.651833,60.946922,68.38431,76.770035,73.67143,36.091362,164.09543,490.91245,219.3989,66.37638,85.810005,12.656137,574.1406,13.428508,211.20097,168.55952,19.7189
41.272724,28.739635,29.35665,35.828167,26.633234,26.959925,71.66098,30.456787,57.395794,92.45366,11.209589,12.414371,2.664022,77.003815,103.39656,80.56584,70.3566,74.5468,53.814575,83.20261,83.00999,81.69136,25.828354,144.41748,387.6811,198.44955,56.45475,75.12632,15.581118,954.27423,17.973745,543.3023,291.18872,28.935406
24.441534,30.472958,35.031326,67.71672,9.3061695,9.348974,63.996147,12.436235,17.239815,110.102356,40.704887,31.110363,23.525932,78.84754,115.79338,84.32228,60.69985,53.68931,69.18121,86.41506,75.76316,102.217155,45.69235,186.35513,313.68967,274.44086,78.326836,111.853065,11.699355,387.1977,4.292723,240.17993,127.849754,9.379505
38.330173,30.470255,28.76264,57.244884,26.224613,30.317398,69.41938,23.193306,20.529806,111.280945,22.980839,23.814411,23.863794,90.205345,105.5115,94.236916,69.112076,74.462456,117.15306,80.0822,99.03318,111.60976,83.979416,310.18304,438.44257,384.54385,74.41999,91.188194,19.481024,1376.7567,17.50117,474.71567,300.9481,31.349628
25.827097,30.470276,36.654007,85.783325,27.541058,30.17487,74.37513,17.148321,5.5475,101.85833,25.358974,28.911976,68.95735,81.3423,103.908066,84.68792,81.47896,62.92582,91.24983,73.78627,76.39105,117.14165,117.47939,331.89966,308.03265,373.88986,91.73958,106.957214,29.697094,380.197,17.25999,223.67493,198.6225,32.550537
33.17812,23.657242,26.311666,66.29334,29.31361,30.474585,75.281044,16.43333,3.5409691,101.63231,14.767766,18.136696,29.555267,81.746605,104.60702,81.50435,70.09445,56.298744,53.3998,69.85245,79.19197,110.784225,90.99799,368.95264,409.08936,451.48892,68.52205,84.63212,19.37791,321.66058,15.000837,206.25497,181.58704,29.699987
21.750315,30.480051,31.970627,71.14084,14.151514,12.300051,59.173267,7.228756,9.176475,69.19975,17.2923,18.880955,34.27059,45.191856,82.559006,50.808388,23.232569,25.0304,59.05002,41.41947,33.42951,84.27608,56.382954,197.79832,446.16205,263.65506,74.16502,112.450485,12.925649,224.51468,13.955923,158.6838,146.4882,28.77272
43.33576,30.464214,30.478474,42.727066,26.367886,29.959606,69.748795,25.160936,30.672495,105.14073,22.44482,24.618475,12.650902,85.80128,105.60587,93.735306,78.05531,82.22116,95.32305,85.71127,101.164085,92.74333,51.068684,192.22012,405.7657,275.70398,62.335674,87.47593,19.447685,1095.4495,16.922104,236.1281,207.75772,26.838129
31.683065,18.567528,30.47614,53.231224,20.261559,21.156,101.44269,13.633146,12.393204,100.84844,12.937164,20.137333,14.528033,69.981575,99.09823,81.277374,58.341198,60.301056,69.214096,89.70362,74.97167,92.414825,48.014362,185.17223,383.88937,252.68411,66.617485,93.23702,9.877956,365.80374,6.5215316,379.0865,265.0943,15.574694
30.398148,81.23734,76.136604,30.485662,25.453173,20.32867,46.677803,15.69814,29.722126,59.30594,30.747036,47.5368,23.52329,40.8517,61.778923,48.0279,22.369373,30.125538,38.660694,47.977253,46.54366,49.386955,35.845924,109.52417,214.40762,135.82915,40.147705,66.42846,13.394556,702.2848,13.782924,254.21167,207.1322,20.666342
30.48161,20.786423,32.97005,52.148796,15.482935,16.22501,54.619087,8.029647,8.144021,39.569115,8.139826,13.658884,6.533572,26.019405,53.19871,37.90153,18.961054,24.1987,38.007378,35.135365,29.021763,41.099796,22.265415,143.5353,287.27866,200.99268,57.279003,77.46693,8.804686,261.37805,6.3709116,163.28923,183.47437,16.26953
39.524414,28.307074,26.200455,49.772617,26.719986,30.484299,72.8444,27.418518,41.261635,98.763084,14.92648,16.870508,7.22186,87.24159,108.10646,93.327614,69.01024,78.221725,77.65191,75.99057,98.351395,93.88645,41.990124,242.63388,505.163,260.06158,69.73121,88.735565,15.724322,929.34735,15.446663,422.06845,219.9878,23.350925
40.964264,22.500553,22.895035,40.7225,26.89997,30.48721,77.62308,30.072231,34.004356,107.802956,12.1646595,14.237379,4.9000387,89.45576,109.77041,102.93032,87.68377,96.18171,121.40303,91.970146,112.62102,101.0407,50.617073,255.21123,427.97427,369.24814,62.8585,83.042915,15.680206,942.3324,15.392865,474.00723,265.20724,24.847683
32.478752,12.009678,18.488222,40.914375,28.019892,30.486187,121.10213,30.138184,4.598298,97.31941,4.6288514,6.599405,7.157449,82.51976,107.06349,83.19216,70.11806,66.281944,41.595207,80.77679,76.3919,104.66329,50.84243,309.1265,629.47565,385.67474,44.532875,77.87482,6.9085984,871.78625,12.169111,666.92944,383.2647,26.611515
17.8512,32.13575,47.87304,30.4884,13.63621,11.962312,39.629513,8.665127,11.587786,41.182343,13.319364,24.86376,13.810643,24.87675,48.627445,36.238415,17.555311,17.398724,23.154106,58.61576,26.23002,31.019558,19.191181,50.867146,182.7738,53.18278,34.18926,54.725304,8.769558,265.21323,6.928388,153.99716,102.92899,14.150682
21.538815,62.421192,49.3379,30.496658,12.827429,9.905998,41.286,6.9776626,32.725155,45.76148,13.847939,17.720592,9.185804,28.239447,59.09259,40.510162,17.363491,18.103619,37.58299,43.272972,27.783627,37.276573,22.502037,90.05326,353.1186,92.971054,33.339806,73.001396,8.459599,301.41782,14.645546,276.3701,161.77676,18.167068
42.529354,22.562511,30.496517,39.57053,22.669338,23.972382,81.735794,16.54799,27.620464,92.52046,13.954674,20.587029,10.772578,71.2505,97.26689,78.81694,60.93514,60.94387,79.661255,73.0341,72.51476,83.66643,43.912178,156.07207,394.18243,227.48465,61.05833,89.63667,11.133677,365.7038,8.97272,233.87273,209.40654,21.163677
40.425713,23.469234,30.49563,47.949017,16.455711,18.756653,74.93456,16.046919,14.460164,104.21596,17.7549,25.33643,13.121709,75.245476,99.71183,82.234184,65.2617,67.13849,81.53066,76.565956,85.37985,92.60832,47.299713,164.43674,347.5558,261.8045,63.738243,92.45009,9.071793,816.9784,6.5042024,264.07697,151.18938,14.942953
30.498419,24.148247,33.934727,54.691376,18.929623,18.705343,58.106415,9.42322,11.093854,46.293865,9.219479,14.945604,7.0496354,30.95908,57.371593,43.524445,17.54138,25.36251,44.54246,41.00041,35.09895,46.136395,24.111172,117.68423,280.74606,175.19882,62.149437,79.20421,9.771331,318.12213,6.7239294,204.78099,199.60635,16.34312
47.401993,30.506433,27.691015,75.53774,28.340088,29.563364,65.98243,27.195545,17.838217,101.244705,25.060352,23.59987,21.830135,85.21739,103.06697,85.530876,71.629944,77.58273,81.62511,67.182884,85.48555,107.16478,62.144512,308.5749,449.83902,347.49408,79.910385,99.35115,22.528889,757.1139,15.232908,208.82864,190.86739,27.921864
33.94665,22.119991,23.863478,40.728382,30.506077,29.681824,82.601234,20.235874,27.426365,98.5121,18.423481,20.345882,14.919344,87.02898,104.3183,91.055435,84.4095,77.28086,97.72239,76.75789,98.51234,98.44359,63.50691,323.90756,486.1905,409.01385,57.882618,86.10857,16.811138,1335.098,17.0649,751.5376,360.92905,26.583317
39.658916,24.477356,25.411772,50.64067,26.475168,30.512995,68.191574,14.892032,18.567034,97.894806,17.216314,20.616276,17.53284,81.639656,92.68683,80.56521,65.25145,64.30439,77.07286,73.84541,87.80899,85.68025,60.43321,169.68222,328.2768,199.80988,65.80031,84.12636,18.078243,568.4189,14.293294,196.16983,204.137,22.76311
39.82578,30.51414,29.253021,50.303036,17.204603,21.648499,72.01926,16.864325,28.603825,112.48151,26.71764,24.594107,17.250006,87.03053,112.58189,92.4244,64.51348,67.480896,96.33129,81.24923,92.09336,102.54665,56.282635,214.82056,380.1742,300.34186,72.48958,94.08594,10.2383585,662.52704,7.5958796,619.32,214.5419,14.87238
39.793556,22.606327,23.116333,30.512035,26.968145,29.153763,79.90185,31.731335,55.813072,97.377205,7.515841,8.854143,1.9876267,83.4854,110.081955,88.48659,85.74333,87.67876,65.98799,91.60123,95.85887,87.62879,30.40857,181.24939,485.0392,248.15356,51.933723,73.10351,14.201096,779.01984,17.264141,270.64142,269.4726,27.779408
21.498777,52.613464,51.234406,30.509327,23.743328,18.609673,38.3073,22.543665,17.310863,37.508457,18.261717,27.097834,11.094818,27.413641,49.27485,33.276535,14.081271,18.055355,15.723715,37.732643,25.804028,33.123676,22.390938,77.851944,277.9478,126.48672,35.08967,55.909126,20.725813,1121.5918,18.90727,229.88692,198.16882,28.361225
38.44038,28.743444,29.399927,40.34203,30.513342,29.742794,78.37134,26.33612,47.97442,106.67238,18.014908,19.720598,15.971411,90.037895,106.90648,96.49962,81.92513,79.568855,103.423134,91.64641,111.0928,96.47795,63.980854,212.22119,420.19937,313.54434,64.40982,84.519775,16.741297,698.05835,17.127224,398.04782,286.39542,26.818272
47.899395,30.237513,30.26619,73.117455,28.931538,30.519022,102.405716,19.42954,14.260246,105.9791,21.793001,23.930042,17.769842,91.54046,113.19503,90.79562,81.31119,76.02327,118.83047,89.86608,88.513504,106.28406,60.745857,251.9581,426.36588,332.8219,89.03099,102.627174,18.293312,825.3749,11.878511,455.06924,226.81425,24.150126
43.546947,27.02069,25.796041,52.658417,27.119776,30.519684,82.44348,29.160542,32.76691,111.098366,15.877905,17.60285,8.1570215,94.069,112.29523,103.673546,92.38083,98.81101,129.70692,95.57686,115.04305,103.90669,52.409454,243.89957,412.25775,341.8151,74.79149,90.040474,17.51904,955.48596,12.6831665,457.03516,242.97232,21.298597
34.81152,20.426716,22.859335,34.3167,28.342304,30.514984,67.10841,26.198597,33.918957,92.444725,11.7211,14.047725,8.867174,77.32243,99.82465,90.53135,89.66277,88.56673,76.022644,78.262436,101.319305,85.622345,45.946465,252.21875,506.86713,334.41562,50.795414,72.982834,16.804373,1206.4915,17.611458,421.63882,342.36157,26.07423
23.551123,21.556835,30.518839,58.464314,34.116673,21.513758,76.910255,11.047369,2.3349848,68.267746,12.363834,14.999718,35.323387,58.485394,87.17712,54.73936,41.446682,32.575787,17.465681,36.176308,36.34677,91.00569,56.059387,356.80048,535.4083,451.15714,52.367798,70.96476,10.226111,701.29517,20.072771,330.04425,257.36923,45.00677
35.928024,23.16951,27.640858,53.461334,30.530361,29.536112,79.16139,16.775738,3.1291256,87.98599,9.585181,14.496686,18.570755,70.72792,99.03276,71.973175,58.34092,48.95317,30.263538,61.326454,62.86025,98.002365,65.62819,304.32565,434.89044,406.6044,57.055614,75.57655,15.404673,243.41806,16.11984,165.48811,135.44328,32.527332
37.408356,30.534626,26.15633,46.409245,23.784729,28.937183,66.87866,21.37779,39.869953,110.59817,32.889275,26.161398,22.334986,96.54785,106.894615,97.48563,74.993195,79.86971,103.78633,84.114815,109.1193,102.19942,64.729065,233.11108,388.04755,306.1561,70.39116,84.58527,15.260429,1030.8732,14.639364,526.76215,288.43945,23.665558
52.939934,30.53329,28.688747,96.237785,16.322126,19.214643,84.3514,11.524196,9.657012,99.77794,15.118036,18.492104,12.072881,78.08785,102.53402,71.16266,35.6644,40.891617,50.615143,53.204517,57.54007,100.85469,40.83114,216.8798,482.49872,320.31586,97.75339,122.41543,9.546699,1104.8081,10.599808,322.90698,217.78316,20.147734
25.529453,27.920517,40.21253,82.13159,28.321041,30.5374,76.307625,18.452173,5.792556,102.17636,27.002268,29.943747,58.574543,79.33757,104.80664,86.77745,78.889626,60.592796,82.90202,81.32155,79.21941,114.42015,105.77775,288.25433,276.73706,338.5499,86.35395,105.718834,28.24791,718.1478,12.866087,496.4771,220.88383,26.877283
31.675892,16.013636,25.232248,41.431038,29.241863,30.531347,97.709785,23.504957,6.636077,100.81859,8.357435,13.142344,11.362812,79.80634,98.37717,82.59195,79.72058,76.81572,44.54492,92.61946,84.05232,94.84378,49.306507,231.17078,445.8566,283.96063,45.602818,73.29036,8.353456,625.0792,10.117036,295.75128,252.25317,25.685217
47.447884,25.41293,26.139221,46.548145,27.85057,30.538818,81.15384,27.254108,34.739624,107.48181,12.892276,15.770628,5.814881,86.980484,108.726974,96.57002,83.69742,88.891,102.5863,92.38919,105.24931,97.59038,41.1591,244.62671,484.04907,303.46396,66.71193,87.44289,14.344388,814.11584,12.570178,341.81494,300.26157,21.791897
26.712784,39.47086,42.59167,30.54458,12.831492,12.463533,39.045998,7.522425,22.763323,51.535408,13.176584,23.096857,11.576493,28.661701,58.824657,40.766,20.253895,22.222784,31.405237,37.79203,33.22566,41.904022,24.469486,96.41694,302.4585,133.86664,41.349983,69.436646,8.065447,173.87462,7.594293,162.0416,139.5918,14.261785
39.200764,23.275585,30.540043,43.0248,19.802862,20.19386,87.87007,17.09287,13.998273,112.87474,17.2138,24.839348,15.34212,82.92493,106.26835,89.97279,73.82866,78.000755,95.16728,91.07753,97.18031,98.56999,53.717278,193.94473,381.26898,292.35626,60.96062,90.87788,9.227404,742.33185,6.779802,283.9568,201.2741,16.868977
33.043438,12.889018,19.337782,45.396996,30.542135,27.891962,111.98131,16.62008,2.890129,96.97778,5.18521,8.178974,4.3792825,78.453964,109.45503,76.73839,63.696606,63.4215,29.936453,79.59681,70.03648,100.4445,40.546097,324.76282,709.5936,401.62122,48.43229,73.713745,8.791774,577.20966,11.280455,245.7,241.37283,30.876102
28.755835,26.893967,30.548817,60.257423,32.938526,27.008472,76.21461,8.835638,11.135811,98.64359,17.271212,15.6104,22.525845,78.94571,100.25042,72.72798,57.70188,49.05689,52.619926,79.97616,74.3707,92.04355,50.294563,186.06577,462.28174,223.1528,70.24724,77.89299,14.317668,398.68503,10.014075,279.15213,200.22383,18.300282
47.41454,30.547123,26.423832,57.647327,30.476368,30.09201,59.80309,21.398872,18.474264,90.32195,25.654087,26.480005,18.471712,74.962746,97.91044,78.41285,59.09367,71.67777,67.87071,53.93647,69.410904,95.59306,55.480896,249.67477,465.05585,306.8937,67.390434,86.18553,22.489325,459.5376,26.325474,311.41953,226.91508,37.13772
29.532028,34.115128,30.557758,85.06479,24.565378,24.714544,76.17722,18.001148,21.559183,112.76695,34.805077,27.101994,22.149475,95.020515,113.46555,95.42201,67.7068,71.65617,124.71281,91.68601,97.80753,112.64624,62.81482,254.43661,395.48267,317.23737,106.517235,96.09488,16.75504,985.82697,10.970092,503.58502,259.05164,18.737125
34.09028,16.14597,21.325756,48.656136,23.970821,27.682077,105.12191,30.554928,13.502678,104.02716,8.51771,10.198016,7.6330667,90.570816,111.23682,92.950165,83.28948,87.50063,76.258286,91.48541,92.59962,106.46568,52.505116,242.32352,523.8061,323.18256,56.668907,86.71955,7.974799,716.4209,10.896047,528.46765,285.0982,22.835201
40.13865,30.559467,27.92594,46.95804,16.72498,20.659557,62.882202,16.600624,26.391666,114.85311,26.920313,24.849726,18.593172,88.45207,111.89614,95.267006,67.435234,70.13717,102.51921,84.87484,99.817055,101.83498,62.064537,215.64482,376.8917,292.03278,70.03326,89.20048,9.95474,554.8832,8.374687,432.9904,195.00143,15.382009
42.246735,21.640095,23.13208,41.364815,25.797024,29.492544,81.18724,30.555002,33.257423,107.50576,10.548619,13.402904,3.4849205,89.49035,111.18522,99.16234,81.45339,91.13945,96.66891,91.09494,107.42151,99.50285,37.740913,214.69612,452.43115,293.9151,63.492218,86.25786,12.764388,948.2816,15.35278,499.17767,241.23404,24.456324
42.340927,29.101889,30.556986,47.188576,25.077187,29.825947,60.98783,24.053669,30.98437,84.41107,20.93037,23.927458,11.745164,69.46783,87.94824,78.03771,57.97111,60.83064,67.839836,59.6444,79.78017,80.438705,45.081085,148.98795,312.6045,208.86739,65.51267,81.927086,17.341341,886.0656,13.262703,387.66315,175.85773,21.379175
39.502922,22.285704,20.272848,23.449429,30.5569,31.913614,64.03004,30.278452,66.540306,93.14437,7.5542936,8.129483,1.7730316,85.0081,108.02531,87.653,89.26951,88.917244,51.89608,85.72334,104.111465,80.26163,26.525417,174.32925,517.43304,227.33151,41.881798,60.03308,12.321484,1199.1238,24.597628,453.8413,372.57855,32.740433
41.420815,21.1377,30.560389,44.364037,23.805695,23.503096,96.84835,20.084011,15.884557,118.13141,15.986569,21.46152,14.035495,87.66056,109.45691,96.33974,84.66374,89.98006,96.34632,99.541794,106.42279,102.69623,54.10502,232.0938,431.221,325.72647,61.781822,87.10286,10.716735,863.54114,7.6956077,379.00055,217.00986,17.271069
39.61216,20.638388,21.358456,39.63243,26.627857,30.029377,84.05567,30.55932,37.96427,113.31161,10.969866,11.312735,6.205945,96.74782,118.36604,107.49556,85.53107,93.1515,102.716064,99.28064,120.21647,105.01363,41.2534,254.55136,621.55676,339.39905,61.109882,83.31985,12.660682,840.5291,16.674824,400.89694,326.7964,27.954046
37.53076,28.676891,30.56428,94.947334,28.05123,25.886307,65.646255,16.086962,11.637591,67.52942,17.989536,21.235113,11.776377,55.3708,85.48037,56.686714,27.294296,42.46641,50.43775,31.910206,37.067863,82.199165,34.20989,211.665,554.9625,287.0656,86.8344,84.8797,16.446724,408.9759,20.856045,342.04227,242.71013,38.81014
33.484505,17.515614,25.063915,58.972248,24.038454,25.762365,99.13003,30.569086,7.8545394,94.91345,11.359338,13.061449,10.821799,73.75816,101.76076,79.769684,59.664925,58.796917,39.411118,70.230606,73.42012,96.15996,48.975655,179.81012,427.68246,275.64398,61.65757,84.66281,14.936659,221.06552,9.816716,111.10475,135.38155,20.06075
34.815258,17.301332,22.098196,30.834248,30.5693,29.489191,83.159836,18.773827,23.481688,101.30168,8.146769,10.635788,3.8284466,78.80507,103.71433,90.45857,75.4008,78.67292,85.965775,91.200966,100.3379,89.33518,34.48541,266.7286,581.5663,323.36923,50.72308,73.603294,10.533671,857.08905,11.934563,355.66574,346.6704,27.347744
29.53973,14.17811,23.829578,52.920116,32.577335,30.568832,110.32847,25.714111,7.614072,95.940865,10.258284,13.321948,12.044264,77.64726,103.00963,79.42607,59.94654,58.21834,42.192455,79.24205,74.6199,96.09706,45.502342,221.58342,627.0018,290.91562,58.252644,78.2126,12.0020485,603.4898,10.944634,330.1716,306.74686,26.95206
23.498966,30.577007,35.986687,44.95283,15.483091,14.413694,47.298386,11.42951,13.226023,78.02392,25.902653,29.843145,25.508215,55.8444,80.787025,65.41304,50.951942,47.367504,53.015587,60.56449,59.47265,70.602295,45.4101,138.06216,288.6208,201.17058,58.608833,84.35324,15.624782,459.65796,5.953107,161.96664,129.75462,12.813286
33.765495,13.696872,18.789513,41.15318,27.13472,30.574625,99.38286,27.306097,15.404719,98.09186,7.2164984,7.4640512,4.565055,92.670364,112.43523,87.00898,89.195175,84.44351,60.37682,88.2904,86.85467,96.04738,39.6753,247.04805,609.9369,306.0031,50.699814,71.84969,6.2521987,536.5853,11.812793,229.97588,247.16971,23.448519
45.401848,22.21014,25.584908,43.607243,28.029022,30.582947,87.03803,22.487055,23.77446,110.337425,11.928582,17.38972,8.366828,89.14925,109.68317,97.04424,76.02571,81.339455,95.1687,82.68388,109.47715,96.8291,48.27514,269.43085,529.99115,320.72687,64.88628,92.14829,15.472212,1208.0537,14.14014,601.5476,279.9691,25.613214
29.939402,21.379171,24.432854,37.559772,33.518524,30.58012,81.109604,19.439314,26.280115,98.152695,17.546597,18.885508,14.443065,86.25659,105.474045,91.21808,89.61441,81.57976,88.2169,83.38545,101.05296,95.82366,59.900795,283.5455,568.49097,385.37964,54.369698,80.84228,15.119066,1113.2747,16.927794,457.0468,315.74304,27.774313
35.051384,15.169876,21.10607,49.287846,26.429203,30.57992,97.65612,27.900131,14.737398,104.5977,9.374247,9.922958,6.0650597,93.39954,111.025085,91.65088,88.88143,86.028275,72.850266,95.76503,94.35408,98.582344,44.26615,233.74197,509.6957,303.65277,58.86858,75.851456,7.758378,536.448,10.100809,277.60123,248.26175,19.923908
37.630566,26.026562,29.393414,53.401203,25.032587,30.584503,63.277393,20.283384,29.848476,80.86065,23.44057,17.781178,12.87515,63.80079,87.55202,72.03966,44.382576,47.823833,61.449993,56.20536,72.547806,78.98861,39.716972,145.31772,315.07816,217.26839,63.309338,86.10399,18.588224,659.01917,14.3572445,444.67203,211.0767,20.57542
42.74829,19.911259,24.517117,66.16844,30.582098,30.14944,94.30797,18.108791,25.788761,100.1005,12.793643,14.216156,6.346064,83.61223,109.79021,87.92653,59.706738,68.01949,72.11263,71.3777,90.937706,94.077835,39.93557,243.6416,532.6973,371.31152,74.68646,98.89073,22.319765,1113.1699,17.032892,507.5119,294.3211,30.893677
40.093216,19.849195,21.104897,49.630127,27.959146,30.577662,73.39347,21.256393,16.032307,107.49642,8.873538,10.668824,6.5715723,85.00874,110.52464,86.793976,56.053223,64.56774,74.80666,76.64467,103.17767,102.17656,46.266846,264.2828,484.8916,366.74945,68.6218,82.43956,12.739357,660.3958,12.452155,372.73813,232.85446,20.564259
31.940506,14.00308,21.766184,48.381092,30.190039,30.586813,111.876625,24.193943,6.3775086,100.02195,7.823729,10.10777,8.461155,82.59172,107.60065,85.41765,72.98659,70.66082,57.81377,88.73608,81.05807,106.459984,54.727722,320.96387,610.4828,372.72247,52.91963,80.52398,10.346003,599.83606,10.311838,296.48544,263.0875,23.817112
34.63006,20.349403,22.50982,36.384274,29.109325,30.587738,68.9596,27.20369,26.447811,109.921524,13.763774,16.751133,7.9599724,88.600586,107.65975,103.29073,88.10771,94.54515,116.44869,88.65416,121.94783,102.974365,66.87305,292.5478,470.2746,366.1393,57.670277,81.39344,16.251072,1390.4324,16.717905,524.9003,296.3041,28.73735
40.617737,20.77199,20.335093,28.282825,30.586369,34.35595,56.531097,29.62613,60.005928,83.23241,10.375575,9.46761,2.3396547,76.60057,98.73894,81.72355,70.4639,75.77297,44.70645,67.55106,92.139656,76.502014,27.04981,159.75223,380.45746,198.92374,43.838898,62.516075,13.85403,1270.8973,21.761173,439.03174,310.48236,29.411774
33.549892,15.667273,21.560667,48.055145,28.360956,30.58522,105.3139,22.976841,13.317162,102.033806,9.134621,10.346369,7.157519,85.09464,108.24147,89.2185,74.7513,80.477196,72.53398,93.409035,88.234085,102.471275,48.022064,268.39566,514.3772,368.08295,53.40155,78.72093,8.07759,837.9865,11.705748,421.90625,260.7211,26.047632
28.742695,30.583511,31.556934,81.20143,23.898355,24.758202,65.27436,16.037884,10.750474,105.74019,35.900856,38.65206,39.637978,83.654396,103.682556,89.27834,69.12374,72.02753,113.65175,77.10292,89.005356,109.86076,89.23964,259.9501,331.53653,375.2562,93.15053,93.40842,20.946293,1315.771,10.546888,685.89795,229.31335,17.692448
